Folder,Repository,Languages,Twitter Profiles
"./participantes/rafaelktakahashi","github.com/rafaelktakahashi/rinha-ferrugem","Rust,PLpgSQL,Shell",""
"./participantes/rafaelleoni","github.com/gorilla/mux","Go,Makefile",""
"./participantes/rafaelleoni","github.com/lib/pq","Go,Makefile",""
"./participantes/rafaelleoni","github.com/RafaelLeoni/rinha-de-backend-2024-q1-solution","Scala,Shell,Go,PLpgSQL,Dockerfile",""
"./participantes/rafaelpadovezi","github.com/rafaelpadovezi/rinha-2","C#,Dockerfile",""
"./participantes/rafaelpadovezi-django","github.com/rafaelpadovezi/rinha-2-django","Python,Dockerfile",""
"./participantes/rafaelpadovezi-django-orm","github.com/rafaelpadovezi/rinha-2-django-orm","Python,Dockerfile",""
"./participantes/rafaelpadovezi-mongo","github.com/rafaelpadovezi/rinha-2-mongo","C#,Dockerfile,JavaScript",""
"./participantes/rafaelporto-dotnet-orleans","github.com/rafaelporto/rinha-de-backend-2024-q1","C#,Scala,Dockerfile,Shell","https://twitter.com/Rafael_M_Porto"
"./participantes/rafaelrcamargo","github.com/rafaelrcamargo/raw","Rust,Dockerfile","https://twitter.com/rafaelrcamargo"
"./participantes/rafaeltorquato-saitama","github.com/rafaeltorquato/rinha-backend-2024","HTML,Java",""
"./participantes/rafaqwe1","github.com/rafaqwe1/rinha-backend-2024","Go,Dockerfile",""
"./participantes/rafaumlemos","github.com/rafaumlemos/rinha-backend-2024-1","Scala,JavaScript,Shell,Dockerfile",""
"./participantes/raiane-dev","github.com/Raiane-Dev/api-rinha-de-backend-2024-q1","Scala,Go,Shell,Makefile","https://twitter.com/RaianeDev"
"./participantes/raissadev","github.com/Raissadev/rinha-backend_v2","Scala,Go,Shell,Makefile","https://twitter.com/Raissa_Dev"
"./participantes/ramondelemos","github.com/ramondelemos/rinha-de-backend-2024-q1-app","Elixir,Dockerfile,Makefile,HTML","https://twitter.com/ramondelemos"
"./participantes/ramonmelod-node-express","github.com/Ramonmelod/rinha-de-backend-2024-q1-nodejs","JavaScript",""
"./participantes/ramosfabiano","github.com/an-tao/drogon","C++,CMake,HTML,Shell,Dockerfile,C",""
"./participantes/ramosfabiano","github.com/ramosfabiano/rinha-de-backend-2024-q1","C++,Shell,Scala,PLpgSQL,CMake,Dockerfile",""
"./participantes/ramosfabiano_v2","github.com/an-tao/drogon","C++,CMake,HTML,Shell,Dockerfile,C",""
"./participantes/ramosfabiano_v2","github.com/ramosfabiano/rinha-de-backend-2024-q1","C++,Shell,Scala,PLpgSQL,CMake,Dockerfile",""
"./participantes/raphael_milani","github.com/ramilani12/rinhabackend2024q1-balance-account","Java,Dockerfile",""
"./participantes/raphaelmonticello","github.com/raphaelmonticello/rinha-backend-2024-q1-gormpg","Go,Shell,Dockerfile","https://twitter.com/RaphaMonticello"
"./participantes/rayan-elixir","github.com/rycastr/crebito-ex","Elixir,PLpgSQL,Dockerfile",""
"./participantes/rayan-rust","github.com/rycastr/crebito-rs","Rust,PLpgSQL,Makefile,Dockerfile",""
"./participantes/rdenadai_bun_sqlite","github.com/rdenadai/rinha-de-backend-2024-q1","PLpgSQL,Shell,Scala,JavaScript,PHP,PowerShell,Dockerfile,Makefile","https://twitter.com/rdenadai"
"./participantes/rdenadai_python","github.com/rdenadai/rinha-de-backend-2024-q1","PLpgSQL,Shell,Scala,JavaScript,PHP,PowerShell,Dockerfile,Makefile","https://twitter.com/rdenadai"
"./participantes/rdenadai_rust","github.com/rdenadai/rinha-de-backend-2024-q1","PLpgSQL,Shell,Scala,JavaScript,PHP,PowerShell,Dockerfile,Makefile","https://twitter.com/rdenadai"
"./participantes/recoba","github.com/thales-maciel/recoba","Go,PLpgSQL,Dockerfile","https://twitter.com/obvioussssly"
"./participantes/renan-norba","github.com/renanvy/rinha-backend-2024-q1","Elixir,Dockerfile,Shell,HTML","https://twitter.com/norbajunior,https://twitter.com/renanvy"
"./participantes/renant","github.com/renant/rinha-backend-q1-2024","C#,PLpgSQL,Dockerfile",""
"./participantes/renanvm","github.com/renanvm/rinhabe-2024-q1","Java,Dockerfile",""
"./participantes/renanvy-crystal","github.com/renanvy/rinha-backend-2024-q1-crystal","Crystal,Dockerfile","https://twitter.com/renanvy"
"./participantes/renatolfc-🦀","github.com/renatolfc/rinha-de-backend-api-q1-2024","Rust,PLpgSQL,Dockerfile","https://twitter.com/renatolfc"
"./participantes/reonardoleis","github.com/reonardoleis/banky","Go,Makefile,Dockerfile","https://twitter.com/rxvonrdo"
"./participantes/rhsobr-bun","github.com/porsager/postgres","JavaScript","https://twitter.com/rhsobr"
"./participantes/rhsobr-bun","github.com/rhsobr/rinha-de-backend-2024-q1","TypeScript,PLpgSQL,Dockerfile","https://twitter.com/rhsobr"
"./participantes/rhsobr-go","github.com/gin-gonic/gin","Go,Makefile","https://twitter.com/rhsobr"
"./participantes/rhsobr-go","github.com/jackc/pgx","Go,HTML,Shell,Ruby","https://twitter.com/rhsobr"
"./participantes/rhsobr-go","github.com/rhsobr/rinha-de-backend-2024-q1-go","Go,PLpgSQL,Dockerfile","https://twitter.com/rhsobr"
"./participantes/ricardovhz","github.com/ricardovhz/rinha2","Go,Dockerfile,Shell","https://twitter.com/ricardovhz"
"./participantes/richardnfag-vernal","github.com/richardnfag/vernal","Rust,Dockerfile,Python","https://twitter.com/richardnfag"
"./participantes/rigottig","github.com/RigottiG/rinha-de-backend-2024-1q-impl","Failed to fetch languages for repository: github.com/RigottiG/rinha-de-backend-2024-1q-impl (HTTP 404)","https://twitter.com/_rigotti"
"./participantes/ritilopes","github.com/iRitiLopes/rinhabackend","Kotlin,PLpgSQL,PowerShell,Shell,Dockerfile","https://twitter.com/ritizera"
"./participantes/rizzo-nodejs","github.com/ORizzo/rinha_de_backend_2024_q1-fastify","HTML,CSS,JavaScript,Scala,TypeScript,PowerShell,Dockerfile",""
"./participantes/rmac737","github.com/robertodasilvamacedo/rinhaq12024","C#,PLpgSQL,Dockerfile",""
"./participantes/rmauro","github.com/ricardodemauro/RinhaBackend2024Q1","C#,PLpgSQL,Dockerfile,Shell","https://twitter.com/RicardoDeMauro"
"./participantes/rmauro-mysql-yarp","github.com/ricardodemauro/RinhaBackend2024Q1","C#,PLpgSQL,Dockerfile,Shell","https://twitter.com/RicardoDeMauro"
"./participantes/rmauro-postgresql","github.com/ricardodemauro/RinhaBackend2024Q1","C#,PLpgSQL,Dockerfile,Shell","https://twitter.com/RicardoDeMauro"
"./participantes/rmauro-postgresql-yarp","github.com/ricardodemauro/RinhaBackend2024Q1","C#,PLpgSQL,Dockerfile,Shell","https://twitter.com/RicardoDeMauro"
"./participantes/robertoseba","github.com/robertoseba/rinha-nest-q1-2024","TypeScript,Scala,Shell,JavaScript,Dockerfile",""
"./participantes/robsoncassol","github.com/robsoncassol/rinha-de-backend","Java,Dockerfile",""
"./participantes/rodolphovs","github.com/RodolphoVSantoro/c-async-disk-api","C,Scala,TypeScript,Shell,Makefile,Dockerfile",""
"./participantes/rodolphovs-c-db","github.com/RodolphoVSantoro/c-async-disk-api","C,Scala,TypeScript,Shell,Makefile,Dockerfile",""
"./participantes/rodolphovs-c-db","github.com/RodolphoVSantoro/c-async-db-api","C,Scala,TypeScript,Makefile,Shell,Dockerfile",""
"./participantes/rodolphovs-rs","github.com/RodolphoVSantoro/c-async-disk-api","C,Scala,TypeScript,Shell,Makefile,Dockerfile",""
"./participantes/rodolphovs-rs","github.com/RodolphoVSantoro/rust-async-disk-api","Rust,Scala,Shell,Dockerfile",""
"./participantes/rodrigo-brito","github.com/rodrigo-brito/rinha-backend-2024-q1","Failed to fetch languages for repository: github.com/rodrigo-brito/rinha-backend-2024-q1 (HTTP 404)","https://twitter.com/RodrigoFBrito"
"./participantes/rodrigoaramburu","github.com/rodrigoaramburu/rinha-backend-2024-q1","PHP,Dockerfile","https://twitter.com/roderico42"
"./participantes/rodrigocaldeira","github.com/rodrigocaldeira/rinha_backend_2024_q1","Elixir,Scala,Dockerfile,Shell,Batchfile","https://twitter.com/rodrigocaldeira"
"./participantes/rodrigocaldeira-c","github.com/rodrigocaldeira/rinha_backend_2024_q1_c","C,Scala,Shell,Dockerfile","https://twitter.com/rodrigocaldeira"
"./participantes/rodrigopizzi","github.com/rodrigopizzi/rinha-2024-q1","Kotlin,JavaScript,Dockerfile",""
"./participantes/rodrixl","github.com/rodrixl/rinha2024q1","Python,Dockerfile","https://twitter.com/rodrixl"
"./participantes/rof20004","github.com/rof20004/rinha-backend-2024-q1-mvp","Scala,Go,Shell,Dockerfile",""
"./participantes/rogerbu-java","github.com/rogeriobueno/rinhabueno","Java",""
"./participantes/ronaldo_scardini","github.com/RSvix/rinhabe2024q1-rust-pg","Rust,PLpgSQL,Dockerfile",""
"./participantes/ronistone-go","github.com/labstack/echo","Go,Makefile,HTML",""
"./participantes/ronistone-go","github.com/gocraft/dbr","Go",""
"./participantes/ronistone-go","github.com/ronistone/RinhaBackend2024Q1","Scala,Java,Go,PLpgSQL,Shell,Dockerfile",""
"./participantes/ronistone-spring","github.com/ronistone/RinhaBackend2024Q1","Scala,Java,Go,PLpgSQL,Shell,Dockerfile",""
"./participantes/rp83t1","github.com/rp83t1/rinha-de-backend-2024-q1","HTML,CSS,JavaScript,Scala,Go,Dockerfile,Shell",""
"./participantes/rschio","github.com/rschio/rinha","Go,Makefile",""
"./participantes/rud-nodejs","github.com/RudneyEduardo/RinhaNode","Failed to fetch languages for repository: github.com/RudneyEduardo/RinhaNode (HTTP 404)","https://twitter.com/rudney_eduardo"
"./participantes/ruhtar","github.com/ruhtar/rinha-de-backend","C#,PLpgSQL,Dockerfile,Shell","https://twitter.com/ffabriicioo,https://twitter.com/omgtuca"
"./participantes/rust-cassiogangrel","github.com/CassioGangrel/rust-rinha-e2","Rust,PLpgSQL,Shell",""
"./participantes/rwillians-elixir","github.com/rwillians/rinha-de-backend-2024q1","Elixir,Shell,HTML,Dockerfile","https://twitter.com/rwillians_"
"./participantes/ryan_and_sena","github.com/RyanMouraBrocco/rinha-de-backend-2024-q1-code","C#,PLpgSQL",""
"./participantes/ryansdb","github.com/RyanMouraBrocco/rinha-de-backend-2024-q1-code","C#,PLpgSQL",""
"./participantes/ryrden","github.com/Ryrden/rinha-de-backend-go","Go,Shell,PowerShell",""
"./participantes/samluiz","github.com/samluiz/concurrency-control","Go,Shell,Dockerfile","https://twitter.com/real_vvs_"
"./participantes/samluiz","github.com/zebaroni/rinha-backend-2024-q1","Go,Dockerfile","https://twitter.com/real_vvs_"
"./participantes/samuelfr7","github.com/SamuelFR7/rinha-2024","Scala,TypeScript,Shell,Dockerfile","https://twitter.com/SamuelReze"
"./participantes/samueljansem","github.com/samueljansem/rinha-backend-2024-q1-dotnet","C#,PLpgSQL,Dockerfile","https://twitter.com/samueljazen"
"./participantes/santanna_web_go","github.com/santannaf/rinha-backend-2024-kotlin-go","Failed to fetch languages for repository: github.com/santannaf/rinha-backend-2024-kotlin-go (HTTP 404)",""
"./participantes/santanna_web_wu","github.com/santannaf/rinha-backend-2024-kotlin-web","Kotlin,Dockerfile",""
"./participantes/santannaf_web","github.com/santannaf/rinha-backend-2024-kotlin-web","Kotlin,Dockerfile",""
"./participantes/santannaf_web_go_unlogged","github.com/santannaf/rinha-backend-2024-kotlin-go","Failed to fetch languages for repository: github.com/santannaf/rinha-backend-2024-kotlin-go (HTTP 404)",""
"./participantes/santannaf_webflux","github.com/santannaf/rinha-backend-2024-kotlin-webflux","Kotlin,Dockerfile",""
"./participantes/santannaf_webflux_wu","github.com/santannaf/rinha-backend-2024-kotlin-webflux","Kotlin,Dockerfile",""
"./participantes/saskenuba","github.com/saskenuba/rinha-2024-q1","Rust,Dockerfile,Just",""
"./participantes/saulomendonca-rails","github.com/saulomendonca/saulomendonca-rinha-202401-rails","Ruby,Scala,Dockerfile,Shell",""
"./participantes/savio04","github.com/savio04/rinha-backend-2024","TypeScript,Dockerfile",""
"./participantes/schrammel-bun-prisma","github.com/Schrammel/rinha-backend","TypeScript,PLpgSQL,Dockerfile",""
"./participantes/sergipebackend-java","github.com/sergipebackend/rinhabackend2024","Java,PLpgSQL,PowerShell,Shell,Dockerfile",""
"./participantes/silmar-alberti-franken-php","github.com/silmar-alberti/rinha_backend_2024_q1","PHP,Dockerfile,Makefile",""
"./participantes/sinatrinha-do-povo","github.com/davide-almeida/sinatrinha-do-povo","Ruby,Makefile,Dockerfile","https://twitter.com/DavideAlmeida_"
"./participantes/skvggor-pankkivahva-rust","github.com/tokio-rs/axum","Rust,HTML,JavaScript",""
"./participantes/skvggor-pankkivahva-rust","github.com/chronotope/chrono","Rust",""
"./participantes/skvggor-pankkivahva-rust","github.com/serde-rs/serde","Rust",""
"./participantes/skvggor-pankkivahva-rust","github.com/launchbadge/sqlx","Rust,Python,Shell,Dockerfile,PLpgSQL,TSQL",""
"./participantes/skvggor-pankkivahva-rust","github.com/tokio-rs/tokio","Rust",""
"./participantes/skvggor-pankkivahva-rust","github.com/skvggor/pankkivahva","Rust,Dockerfile",""
"./participantes/srlucasromulo-not_so_fast_api","github.com/srlucasromulo/not-so-fast-api","HTML,CSS,JavaScript,Scala,Python,PLpgSQL,Shell,Dockerfile",""
"./participantes/stefannovasky","github.com/stefannovasky/rinha-de-backend-csharp","Scala,C#,PLpgSQL,PowerShell,Shell,Dockerfile","https://twitter.com/NovaskyStefan"
"./participantes/stefannovasky-kitajs","github.com/stefannovasky/rinha-de-backend-kitajs","Scala,TypeScript,PLpgSQL,Shell,Dockerfile","https://twitter.com/NovaskyStefan"
"./participantes/sudo-victor-js","github.com/sudo-victor/rinha-2024-api","JavaScript,Dockerfile",""
"./participantes/suricat89-mongodb","github.com/suricat89/rinha-go-suricat","Go,Makefile,JavaScript,Dockerfile",""
"./participantes/suricat89-postgres","github.com/suricat89/rinha-go-suricat","Go,Makefile,JavaScript,Dockerfile",""
"./participantes/taciossbr","github.com/taciossbr/rinha_back_2024_q1_python","Scala,PLpgSQL,Python,Shell,Dockerfile",""
"./participantes/tagliatti","github.com/Tagliatti/rinha-de-backend-2024-q1-dotnet","Scala,C#,Shell,Dockerfile","https://twitter.com/FilipeTagliatti"
"./participantes/thiagodamas-go-swagger-sqlc-postgres","github.com/go-swagger/go-swagger","Go,Shell,Dockerfile,Batchfile,PowerShell",""
"./participantes/thiagodamas-go-swagger-sqlc-postgres","github.com/sqlc-dev/sqlc","Go,ANTLR,Makefile,Shell,Dockerfile,Nix",""
"./participantes/thiagodamas-go-swagger-sqlc-postgres","github.com/thiagodamas/rinha2024-q1-go-swagger-sqlc-postgres","HTML,CSS,JavaScript,Go,Dockerfile",""
"./participantes/thiagofernandes_bun","github.com/tr0n1337/rinha-backend-bun","TypeScript,Dockerfile",""
"./participantes/thiagorigonatti-java-core","github.com/thiagorigonatti/rinha-de-backend-java-core","Java,Dockerfile",""
"./participantes/thiagosantana","github.com/ThiagoSousaSantana/rinha-de-backend-2024-Q1-quarkus","HTML,Java,JavaScript","https://twitter.com/thiagos_santana"
"./participantes/thiagosantana_go","github.com/ThiagoSousaSantana/rinha-de-backend-go","Go,Dockerfile",""
"./participantes/thiagotn","github.com/thiagotn/rinhafastapi","Python,PLpgSQL,Dockerfile","https://twitter.com/thiagotn"
"./participantes/thicsilva","github.com/marwin1991/profile-technology-icons","JavaScript,CSS",""
"./participantes/thicsilva","github.com/thicsilva/rinhaback2024","C#,Dockerfile",""
"./participantes/thiper01-django","github.com/thiper01/rinha-de-backend-2024-q1django","PowerShell,Python,Batchfile",""
"./participantes/thiper01-fastapi","github.com/thiper01/rinha-de-backend-2024-q1django","PowerShell,Python,Batchfile",""
"./participantes/thusspokebieu-activej","github.com/kohlschutter/junixsocket","Java,C,C++,Shell,HTML,CSS","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-activej","github.com/ThusSpokeBieu/rinha-crebito-activej","Java,PLpgSQL,Dockerfile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-activej","github.com/rafaelpadovezi/rinha-2","C#,Dockerfile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-activej","github.com/viniciusfonseca/rinha-backend-rust-2","Rust,PLpgSQL,Dockerfile,Shell,Makefile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-activej","github.com/gabrielluciano/rinha-backend-2024-q1-vertx","Java,PLpgSQL,Dockerfile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-rust","github.com/ThusSpokeBieu/rinha-crebito-rust","Rust,PLpgSQL,Dockerfile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-rust","github.com/viniciusfonseca/rinha-backend-rust-2","Rust,PLpgSQL,Dockerfile,Shell,Makefile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-rust","github.com/gabrielluciano/rinha-backend-2024-q1-vertx","Java,PLpgSQL,Dockerfile","https://twitter.com/thusspokebieu"
"./participantes/thusspokebieu-rust","github.com/TechEmpower/FrameworkBenchmarks","Java,PHP,Dockerfile,C#,Python,C++,Rust,C,JavaScript,Go,Shell,Swift,Scala,Kotlin,Clojure,F#,EJS,Ruby,Haskell,Dart,TypeScript,HTML,Elixir,Erlang,Crystal,OCaml,Common Lisp,Lua,Visual Basic .NET,Pascal,Groovy,CMake,D,Perl,Nim,ColdFusion,Racket,Starlark,Makefile,PLpgSQL,Julia,Meson,Mustache,Prolog,CSS,Reason,UrWeb,R,Handlebars,Nix,MoonScript,QMake,Fortran,Vala,Jinja,Batchfile,Smarty,V,Hack,Blade,Volt,ASL,Pug,Twig,Latte,Slim,FreeMarker,StringTemplate,Procfile","https://twitter.com/thusspokebieu"
"./participantes/thyagopiske-dotnet","github.com/thyagopiske/rinha-backend-2","C#,PLpgSQL,Dockerfile,JavaScript,Shell","https://twitter.com/binarythy"
"./participantes/tiagoguerreirodev-go","github.com/tiagoguerreirodev/rinha_backend_2024_q1","Go,PLpgSQL,Dockerfile",""
"./participantes/tiagoguerreirodev-python","github.com/tiagoguerreirodev/rinha_backend_2024_q1_fastapi","Python,PLpgSQL,Dockerfile",""
"./participantes/tomer","github.com/tomersimis/here_be_dragons","Rust,Shell,Dockerfile","https://twitter.com/tomersimis"
"./participantes/tonholis-dotnet","github.com/tonholis/rinha2024","Scala,C#,PLpgSQL,Shell,Dockerfile,PowerShell","https://twitter.com/cleytont"
"./participantes/tonico","github.com/leandronsp/tonico","Scala,Ruby,Makefile,Shell,Dockerfile","https://twitter.com/leandronsp"
"./participantes/tonycarvalho1994","github.com/tonycarvalho1994/rinha_backend_2024_q1","Go,Dockerfile",""
"./participantes/tonycarvalho1994-python","github.com/tonycarvalho1994/rinha_backend_2024_q1_python","Python,Dockerfile",""
"./participantes/tortuga","github.com/leandronsp/tortuga","Scala,Ruby,Makefile,Shell,Dockerfile","https://twitter.com/leandronsp"
"./participantes/trindadematheus-node","github.com/trindadematheus/rinha-backend-2024-q1-nodejs","JavaScript,Dockerfile",""
"./participantes/tsugami","github.com/gin-gonic/gin","Go,Makefile","https://twitter.com/yslanramosdev"
"./participantes/tsugami","github.com/Tsugami/rinha-de-backend-2024-q1-golang","Go,Dockerfile","https://twitter.com/yslanramosdev"
"./participantes/udleinati","github.com/udleinati/rinha-de-backend-2024-q1","Failed to fetch languages for repository: github.com/udleinati/rinha-de-backend-2024-q1 (HTTP 404)","https://twitter.com/udleinati"
"./participantes/vgdss","github.com/vgdss/crebito","Python,Dockerfile,Shell","https://twitter.com/VitorGabri61299"
"./participantes/vhogemann","github.com/vhogemann/rinha-de-backend-2024-fsharp","F#,PLpgSQL,Dockerfile","https://twitter.com/vhogemann"
"./participantes/vhogemann","github.com/pimbrouwers/Donald","F#,PowerShell","https://twitter.com/vhogemann"
"./participantes/victor-132","github.com/Victor-132/rinha-backend-2024-q1","Scala,Go,Shell,Dockerfile",""
"./participantes/victor-macedo","github.com/victormacedo996/rinha-backend-q1-2024","Go,Dockerfile,Makefile",""
"./participantes/victor-marcolino","github.com/VictorMarcolino/rinha-backend-2024-","Failed to fetch languages for repository: github.com/VictorMarcolino/rinha-backend-2024- (HTTP 404)","https://twitter.com/marcolinovicto"
"./participantes/victor99z","github.com/victor99z/rinha-backend-2024q1","Go,PLpgSQL,Shell","https://twitter.com/TheVic99z"
"./participantes/victornfb","github.com/Victornfb/rinha-backend-2024-q1","HTML,CSS,JavaScript,Scala,TypeScript,Shell,Dockerfile","https://twitter.com/victornfb"
"./participantes/victorverdoodt","github.com/victorverdoodt/RinhaDeBackEnd","C#,Dockerfile",""
"./participantes/victorverdoodt","github.com/victorverdoodt/rinha-de-backend-2024-q1","PLpgSQL,Shell,Scala,JavaScript,PHP,Dockerfile,PowerShell,Makefile",""
"./participantes/vifonsec4-lb-khd0","github.com/victorfonsec4/rinha","C++,Starlark,Dockerfile,Shell,C,Python","https://twitter.com/zanfranceschi"
"./participantes/vifonsec4-nginx","github.com/victorfonsec4/rinha","C++,Starlark,Dockerfile,Shell,C,Python","https://twitter.com/zanfranceschi"
"./participantes/vineboneto-go","github.com/vineboneto/rinha-2024-q1-go","Go,Dockerfile",""
"./participantes/vineboneto-js","github.com/vineboneto/rinha-2024-q1-js","JavaScript,Dockerfile",""
"./participantes/vinicius-golang","github.com/vmellos/rinha-2024-q1","Go,JavaScript,Dockerfile",""
"./participantes/vinicius-julio","github.com/zigzap/zap","C,Zig,Makefile,Rust,Shell,Nix,Python,C++,CMake,Go,HTML,C#",""
"./participantes/vinicius-julio","github.com/hvini/rinha-de-backend","C,Zig,Dockerfile",""
"./participantes/viniciusamc-golang","github.com/viniciusamc/rinha-backend-2024-q1-golang","Go,Dockerfile",""
"./participantes/viniciusfcf","github.com/viniciusfcf/rinha-de-backend-2024-q1","Scala,PLpgSQL,PowerShell,Shell","https://twitter.com/viniciusfcf"
"./participantes/viniciusfcf","github.com/graalvm/mandrel","","https://twitter.com/viniciusfcf"
"./participantes/viniciusgferreira","github.com/viniciusgferreira/viniciusgferreira-rinhaq1-2024-go","Go,PLpgSQL,Dockerfile,Shell",""
"./participantes/viniciusnrg","github.com/viniciusnrgarcia/rinha-backend-2024-q1","HTML,CSS,JavaScript,Java,Scala,Shell,Dockerfile",""
"./participantes/viniville-spring-webflux","github.com/viniville/rinhabackend-2024q1-spring-webflux","Java,PLpgSQL,Dockerfile",""
"./participantes/viniville-spring-webmvc","github.com/viniville/rinhabackend-2024q1-spring-webmvc","Java,Dockerfile",""
"./participantes/viniville-spring-webmvc-native","github.com/viniville/rinhabackend-2024q1-spring-webmvc","Java,Dockerfile",""
"./participantes/vitor_weirich_java","github.com/vitorweirich/rinha-de-backend-2024-q1-java-spring-boot","Java,PLpgSQL,Dockerfile",""
"./participantes/vitor_weirich_java_network_host","github.com/vitorweirich/rinha-de-backend-2024-q1-java-spring-boot","Java,PLpgSQL,Dockerfile",""
"./participantes/vitorascorrea","github.com/vitorascorrea/rinha-de-backend-2024-q1","Ruby,Dockerfile",""
"./participantes/vitorbgs","github.com/vitor-bgs/crebito-rinha-backend-2024q1","C#,Dockerfile",""
"./participantes/vitorlacerda-dotnet","github.com/vitorlfaria/rinha-2024-q1","C#,Dockerfile",""
"./participantes/vitorlacerda-golang","github.com/vitorlfaria/rinha2024q1Go","Go,Dockerfile",""
"./participantes/vitornorberto","github.com/Norbertoooo/rinha-de-backend-2024-q1-spring-native","Java,Scala,PowerShell,Shell,Dockerfile","https://twitter.com/vithornorberto"
"./participantes/vitornorberto-micronaut","github.com/Norbertoooo/rinha-de-backend-2024-q1-micronaut","Java,Scala,Batchfile,PowerShell,PLpgSQL,Shell","https://twitter.com/vithornorberto"
"./participantes/vitorrt-nodejs","github.com/Vitorrt2021/rinha-de-backend-2024-q1-nodejs","TypeScript,PLpgSQL,JavaScript,Dockerfile,Shell",""
"./participantes/vitorsalgado","github.com/vitorsalgado/rinha-2024-q1","Go,Shell,PLpgSQL,Makefile,Dockerfile","https://twitter.com/vtrsalgado"
"./participantes/vitorsalgado-custom-lb","github.com/vitorsalgado/rinha-2024-q1-custom-lb","Go,Shell,PLpgSQL,Makefile,Dockerfile","https://twitter.com/vtrsalgado"
"./participantes/vitorsalgado-custom-lb-db-conf","github.com/vitorsalgado/rinha-2024-q1","Go,Shell,PLpgSQL,Makefile,Dockerfile","https://twitter.com/vtrsalgado"
"./participantes/vitorsalgado-nodejs","github.com/vitorsalgado/rinha-2024-q1-nodejs","JavaScript,Shell,PLpgSQL,Makefile,Dockerfile,Ruby","https://twitter.com/vtrsalgado"
"./participantes/vkobinski","github.com/vkobinski/rinha","Rust,Scala,PLpgSQL,Shell,Dockerfile","https://twitter.com/Toxenore"
"./participantes/vpithan-bun","github.com/vpithan/rinha-de-backend-2024-q1","TypeScript,Dockerfile","https://twitter.com/vinipithan"
"./participantes/vyctorguimaraes","github.com/Vyctor/submissao-rinha-de-backend-2024-q1","Scala,TypeScript,Shell,Dockerfile",""
"./participantes/wagner","github.com/WagnerKessler/Rinha-de-Backend-Q1-2024","C#,Scala,Shell,Dockerfile",""
"./participantes/wallacepinho","github.com/WallacePinho/rinha-backend-2024-q1-fastapi","Python,Dockerfile,Makefile",""
"./participantes/wdmatheus","github.com/wdmatheus/rinha-2024-q1.git","Failed to fetch languages for repository: github.com/wdmatheus/rinha-2024-q1.git (HTTP 404)",""
"./participantes/welitonfreitas","github.com/welitonfreitas/rinhabackend-24Q1-01-fast-api","Python,PLpgSQL,Dockerfile","https://twitter.com/notilew"
"./participantes/wesleyav","github.com/wesleyav/rinha-de-backend-2024-q1","Java,Scala,Shell,Dockerfile","https://twitter.com/wesleyarv"
"./participantes/wesleyegberto","github.com/wesleyegberto/rinha-backend-2024-q1","Scala,Java,Shell,Dockerfile","https://twitter.com/wesleyegberto"
"./participantes/wesleyricardi-rust","github.com/wesleyricardi/rinha-backend-2024-q1-rust","Rust,PLpgSQL,Dockerfile",""
"./participantes/weversonl","github.com/WeversonL/rinha-v2","Java,Dockerfile",""
"./participantes/whyakari","github.com/whyakari/rinha-de-backend-v2","Shell,Go,Dockerfile",""
"./participantes/whyakari","github.com/whyakari/shinsei","Go",""
"./participantes/wiliamvj","github.com/wiliamvj/rinha-de-backend-2024","Go,PLpgSQL,Dockerfile","https://twitter.com/wiliamjoaquim"
"./participantes/wiliamvj","github.com/egonelbre/gophers","Go,HTML,Batchfile","https://twitter.com/wiliamjoaquim"
"./participantes/williammaia","github.com/WilliamMaia/proposta-rinhadebackend24q1","Go,Dockerfile,Shell",""
"./participantes/williamsumida","github.com/williamsumida/rinha-de-backend-2024-q1","Scala,TypeScript,Shell,Dockerfile,Makefile",""
"./participantes/williamtakeshi-rust","github.com/WilliamTakeshi/rinha-rust","Scala,Shell,Rust,Dockerfile",""
"./participantes/williansugiyama","github.com/WillianSugiyama/rinhabackend-2024q1-bun","HTML,CSS,JavaScript,Scala,TypeScript,Shell,Dockerfile",""
"./participantes/wladneto","github.com/wladneto/rinha","Scala,JavaScript,Shell",""
"./participantes/wosteimer","github.com/wosteimer/Rinha2024","Python,Dockerfile",""
"./participantes/wosteimer","github.com/sumerc/yappi","Python,C",""
"./participantes/yMarceloMaia","github.com/yMarceloMaia/rinha-de-backend-2024-q1-yMarceloMaia","JavaScript,Dockerfile","https://twitter.com/maarcelo_maia"
"./participantes/yanpgabriel","github.com/yanpgabriel/rinha-de-backend-2024-q1","PLpgSQL,Shell,Scala,JavaScript,PHP,Dockerfile,PowerShell,Makefile","https://twitter.com/yansoueukra"
"./participantes/yanpitangui","github.com/yanpitangui/rinha-2024-q01","C#,Dockerfile",""
"./participantes/ydotnet","github.com/ygorcarmo/dotnet-transaction-poc","C#,Dockerfile",""
"./participantes/ygorcarmo","github.com/ygorcarmo/transactions-poc","Go,Dockerfile",""
